ID,Tweet,Creado_tweet,Locacion_usuario,Seguidores_usuario,Amigos_usuario,Favoritos_usuario,Descripcion_usuario,Verificado_usuario,Idioma,Tipo
1212921177926176770,Que cabrona la Greta que decía que había calentamiento global... Pero calentamiento de que si ESTAMOS A -2 GRADOS. En fin hipocresía...,2020-01-03 02:18:38,,119,130,6003,freecovidkebab,False,es,misogino
1212921177926176770,Que cabrona la Greta que decía que había calentamiento global... Pero calentamiento de que si ESTAMOS A -2 GRADOS. En fin hipocresía...,2020-01-03 02:18:38,,119,130,6003,freecovidkebab,False,es,misogino
1212921177926176770,Que cabrona la Greta que decía que había calentamiento global... Pero calentamiento de que si ESTAMOS A -2 GRADOS. En fin hipocresía...,2020-01-03 02:18:38,,119,130,6003,freecovidkebab,False,es,misogino
1212921177926176770,Que cabrona la Greta que decía que había calentamiento global... Pero calentamiento de que si ESTAMOS A -2 GRADOS. En fin hipocresía...,2020-01-03 02:18:38,,119,130,6003,freecovidkebab,False,es,misogino
1206997781627506688,"Trozo è loca...!! Una psicopata en potencia... YO VEO A GRETA como la versión adolescente femenina de ADOLF  HITLER, pero versión 2.0; ósea MÁS LOCA  y peligrosa....!!!!  Esa niña por los pasos que va, le saldrá psiquiátrico con camisa de fuerza incluida..... https://t.co/VCXUZqvMkF",2019-12-17 18:01:10,"Houston, TX",321,302,4715,"Cta ALTERNA de @roman_pinto para mantener LUCHA contra el socialismo, TODO FUNCIONARIO PÚBLICO SE CORROMPE, por eso debe caducar, CAPITALISTA 100% DERECHA 💪🏼",False,es,misogino
1213542563094913027,@sumariumcom @dw_espanol Es capaz q la pendeja de Greta culpa a bolsonaro o a Trump por el incendio,2020-01-04 19:27:48,Venezuela,11,90,2052,,False,es,misogino
1213542563094913027,@sumariumcom @dw_espanol Es capaz q la pendeja de Greta culpa a bolsonaro o a Trump por el incendio,2020-01-04 19:27:48,Venezuela,11,90,2052,,False,es,misogino
1213551108574056448,"Y dónde están los ecologistas, naturalista, defensores del medioambiente y demás voceros tipo la loca posesa de @GretaThunberg que no están YA trazando plaes de acción para ayudar en este desastre!? O como no es @jairbolsonaro o #Brasil NO necesitan montar EL SHOW de costumbre!? https://t.co/sdMvtNTu2D https://t.co/Qfoq3okqsE",2020-01-04 20:01:45,España - Venezuela en el ❤,2132,3019,45503,La Verdad NO necesita Defensa...!!!,False,es,misogino
1213551108574056448,"Y dónde están los ecologistas, naturalista, defensores del medioambiente y demás voceros tipo la loca posesa de @GretaThunberg que no están YA trazando plaes de acción para ayudar en este desastre!? O como no es @jairbolsonaro o #Brasil NO necesitan montar EL SHOW de costumbre!? https://t.co/sdMvtNTu2D https://t.co/Qfoq3okqsE",2020-01-04 20:01:45,España - Venezuela en el ❤,2132,3019,45503,La Verdad NO necesita Defensa...!!!,False,es,misogino
1204352662541623296,"Esto me parece ya una inmensa tomadura de pelo.... la niñata esta se ""reune"" con un comité de científicos al mas alto nivel.... ¿de verdad que esto no es una camara oculta mundial para ver lo gilipollas que somos los ciudadanos??. https://t.co/LWN1wcqZR0",2019-12-10 10:50:25,Alicante,245,550,647,"Soy de Alicante. Mis hobbies son la fotografia, cortos, la radio, el voluntariado solidario, el activismo LGTB, viajar, hacer amistades o relaciones.",False,es,misogino
1219786064371552257,"@bonilcaricatura Muerte a todos los pobres, que alguien reviva a LFC, alguien debe poner mano dura o perdemos el planeta, que la puta de Greta mo hace lo suficiente y no dirige correctamente su campaña.
-Bonil.",2020-01-22 00:57:14,,745,473,255659,No podemos ser apolíticos,False,es,misogino
1219786064371552257,"@bonilcaricatura Muerte a todos los pobres, que alguien reviva a LFC, alguien debe poner mano dura o perdemos el planeta, que la puta de Greta mo hace lo suficiente y no dirige correctamente su campaña.
-Bonil.",2020-01-22 00:57:14,,745,473,255659,No podemos ser apolíticos,False,es,misogino
1220447911433187328,"clima en el 1920 y clima en el 2020, no ha cambiado nada greta hija de puta https://t.co/R42SHV0d0C",2020-01-23 20:47:11,"Sevilla, España",46,80,32483,hago apologias pero no apologies,False,es,misogino
1220447911433187328,"clima en el 1920 y clima en el 2020, no ha cambiado nada greta hija de puta https://t.co/R42SHV0d0C",2020-01-23 20:47:11,"Sevilla, España",46,80,32483,hago apologias pero no apologies,False,es,misogino
1220447911433187328,"clima en el 1920 y clima en el 2020, no ha cambiado nada greta hija de puta https://t.co/R42SHV0d0C",2020-01-23 20:47:11,"Sevilla, España",46,80,32483,hago apologias pero no apologies,False,es,misogino
1230131860635815936,@diogenescrew Con tanto humo le estáis robando la infancia a Greta Majareta,2020-02-19 14:07:44,España,628,1313,6907,Podemitas e Indepes NO GRACIAS!!! Los sociatas tampoco son bienvenidos 🇪🇸🇨🇺VIVA CUBA LIBRE!!!!!,False,es,misogino
1230131860635815936,@diogenescrew Con tanto humo le estáis robando la infancia a Greta Majareta,2020-02-19 14:07:44,España,628,1313,6907,Podemitas e Indepes NO GRACIAS!!! Los sociatas tampoco son bienvenidos 🇪🇸🇨🇺VIVA CUBA LIBRE!!!!!,False,es,misogino
1213541695280885771,"Que raro que la pequeña zorra hipócrita de @GretaThunberg
 no habla de los grandes incendios de Australia y de todos animales y ecosistemas que están muriendo :(",2020-01-04 19:24:21,Caos mental,690,369,22258,"Hay personas que ponen una barrera para que el mundo no vea lo vulnerables que son, Yo pongo una barrera para que el mundo no descubra lo vulnerable que no soy.",False,es,misogino
1213541695280885771,"Que raro que la pequeña zorra hipócrita de @GretaThunberg
 no habla de los grandes incendios de Australia y de todos animales y ecosistemas que están muriendo :(",2020-01-04 19:24:21,Caos mental,690,369,22258,"Hay personas que ponen una barrera para que el mundo no vea lo vulnerables que son, Yo pongo una barrera para que el mundo no descubra lo vulnerable que no soy.",False,es,misogino
1204585087335063552,Bolsonaro llamó mocosa a la Greta y lo apoyo #NotSorry,2019-12-11 02:13:59,Donde me alcance la noche ,985,602,3036,De Maracaibo /Generacion X / Alt Rock/ Agnostico/Indie Flicks/Deportes,False,es,misogino
1204585087335063552,Bolsonaro llamó mocosa a la Greta y lo apoyo #NotSorry,2019-12-11 02:13:59,Donde me alcance la noche ,985,602,3036,De Maracaibo /Generacion X / Alt Rock/ Agnostico/Indie Flicks/Deportes,False,es,misogino
1204585087335063552,Bolsonaro llamó mocosa a la Greta y lo apoyo #NotSorry,2019-12-11 02:13:59,Donde me alcance la noche ,985,602,3036,De Maracaibo /Generacion X / Alt Rock/ Agnostico/Indie Flicks/Deportes,False,es,misogino
1204585087335063552,Bolsonaro llamó mocosa a la Greta y lo apoyo #NotSorry,2019-12-11 02:13:59,Donde me alcance la noche ,985,602,3036,De Maracaibo /Generacion X / Alt Rock/ Agnostico/Indie Flicks/Deportes,False,es,misogino
1204585087335063552,Bolsonaro llamó mocosa a la Greta y lo apoyo #NotSorry,2019-12-11 02:13:59,Donde me alcance la noche ,985,602,3036,De Maracaibo /Generacion X / Alt Rock/ Agnostico/Indie Flicks/Deportes,False,es,misogino
1206839298303115264,"@TroyanaLa @SINDO56027912 #greta la majareta en otro performance de papá y mamá. En un mundo sin tanto imbécil progre, disculpe la redundancia, esta niña estaría siendo cuidada y tratada de su trastorno adecuadamente. Ahora es un títere al servicio de multinacionales y gobiernos del pensamiento único",2019-12-17 07:31:25,,1189,855,6621,🇪🇸 ¡¡¡SOCIALISMO O LIBERTAD!!! Medicina para la mente y el alma. Combatir la estulticia contemporánea. Rayos (vo)X contra la idiocia y el sectarismo progre,False,es,misogino
1206839298303115264,"@TroyanaLa @SINDO56027912 #greta la majareta en otro performance de papá y mamá. En un mundo sin tanto imbécil progre, disculpe la redundancia, esta niña estaría siendo cuidada y tratada de su trastorno adecuadamente. Ahora es un títere al servicio de multinacionales y gobiernos del pensamiento único",2019-12-17 07:31:25,,1189,855,6621,🇪🇸 ¡¡¡SOCIALISMO O LIBERTAD!!! Medicina para la mente y el alma. Combatir la estulticia contemporánea. Rayos (vo)X contra la idiocia y el sectarismo progre,False,es,misogino
1206941415449731074,@GretaThunberg Puta niña pija búscate un trabajo y deja de joder,2019-12-17 14:17:11,"Manresa, Catalunya",53,66,7406,"🏎 F1 adicto, me encanta la astronomía, me apasiona la paleontología y muero por la informática.",False,es,misogino
1206941415449731074,@GretaThunberg Puta niña pija búscate un trabajo y deja de joder,2019-12-17 14:17:11,"Manresa, Catalunya",53,66,7406,"🏎 F1 adicto, me encanta la astronomía, me apasiona la paleontología y muero por la informática.",False,es,misogino
1213642311596466176,"@GretaThunberg hola pendeja hija de puta, subite ya a tu barquito de mierda, e INMEDIATAMENTE apagá los incendios de Australia. La culpable de estos incendios sos vos, mocosa de mierda.",2020-01-05 02:04:10,🇦🇷,103,184,17845,#GraciasMenem 🙏🏼,False,es,misogino
1210186355529129985,@ManuelMAP Esa es la Greta loca?,2019-12-26 13:11:25,Earth-199999,3264,2616,116086,She/Her | Backseat gamer expert 🎮 | Dev to be 🔜👩🏻‍💻 🦄 | Geek | Lin-Manuel MirandaLieber | Esp🇨🇴 Eng🇺🇸 Deu🇩🇪,False,es,misogino
1210186355529129985,@ManuelMAP Esa es la Greta loca?,2019-12-26 13:11:25,Earth-199999,3264,2616,116086,She/Her | Backseat gamer expert 🎮 | Dev to be 🔜👩🏻‍💻 🦄 | Geek | Lin-Manuel MirandaLieber | Esp🇨🇴 Eng🇺🇸 Deu🇩🇪,False,es,misogino
1211815351870263296,"Pelotuda importante esta Greta.
Muy importante. https://t.co/DJdAcRQbLt",2019-12-31 01:04:28,Rosario. Argentina.,942,193,25739,"Profe finanzas.
UCA.

Old Whig tradition.

El precio de la libertad es su eterna vigilancia.",False,es,misogino
1219628833579638784,@A3Noticias muy interesante que saquéis a la Greta majareta diciendo bobadas en el telediario,2020-01-21 14:32:28,,2914,3261,58761,"voto VOX pero si siguen apoyando al globalista me daré de baja. Católico, Doctor en medicina y cirugía. Aficionado a la historia de España.",False,es,misogino
1223208149018193926,"@AntonioRoura @Guilleneuve Y tú eres es un ignorante y un clasista de mierda. Para empezar. Y me reitero, ni puta idea tienes de etología, pero NI PUTA IDEA. Vete a zurrir mierdas Greta Thunberg.",2020-01-31 11:35:23,"Madrid, Comunidad de Madrid",4919,323,73601,Vivo en un pueblo que hay un charco. Parodia. Sexador de caracoles. Orgulloso laísta [Mentira]. Endriago del demonio. A ratos @nosoynapoleon,False,es,misogino
1206755242378977280,@pudrenamaria Greta es una cerda!!!,2019-12-17 01:57:24,Alemania,203,155,7844,,False,es,misogino
1220852018719416320,@Richi1078 @WRadioColombia @GretaThunberg Por lo menos hace mucho más que tú y tu puta madrecita.... https://t.co/AWcv3TW4Go,2020-01-24 23:32:58,,440,573,16302,,False,es,misogino
1207119159101984768,La persona del año tiene que ser el dueño de guaymallen no Greta la pendeja activista denuncien a la Time,2019-12-18 02:03:29,,630,284,9063,eeeeee,False,es,misogino
1206254625243959299,@elespectador @GretaThunberg @RevistaCromos Esa pendeja no hace nada no mueve masas solo habla como cotorra no hace nada no dice cosas coherentes X eso genera odio,2019-12-15 16:48:08,bogota,58,271,114,,False,es,misogino
1231389685710249984,"Yo: dale zorra vení
Greta: mañana nos juntamos gil

YO NECESITO AMOR, CARIÑO Y TERNURA HOY DESCONSIDERADA DEL ORTO HOY NECESITO 💔",2020-02-23 01:25:53,,86,124,5640,nada digno para ofrecer,False,es,misogino
1220182085647917056,"@europapress Greta, a la puta mierda!!!",2020-01-23 03:10:53,,199,845,10091,,False,es,misogino
1229470791936376832,@__lander__ Él era de Izquierdas pero vota a VOX POR CULPA DE LA PUTA GRETA THUMBERG DE LOS COJONES QUÉ ES LO QUE NO ENTIENDES LANDER SI LO HA DEJADO CLARISIMO.,2020-02-17 18:20:53,,223,150,8814,Soy el Unai Simón de los cubatas. Amaral es mi Vietnam. Ayer me vi un documental de 4h. de la NASA. Sois unos valientes de cojones.,False,es,misogino
1229470791936376832,@__lander__ Él era de Izquierdas pero vota a VOX POR CULPA DE LA PUTA GRETA THUMBERG DE LOS COJONES QUÉ ES LO QUE NO ENTIENDES LANDER SI LO HA DEJADO CLARISIMO.,2020-02-17 18:20:53,,223,150,8814,Soy el Unai Simón de los cubatas. Amaral es mi Vietnam. Ayer me vi un documental de 4h. de la NASA. Sois unos valientes de cojones.,False,es,misogino
1232020843670179843,@luix_dextructor @Ferwick_z @GretaThunberg NOOO PUTA GRETA,2020-02-24 19:13:53,"Andalucía, España",997,599,186077,todo me male sal,False,es,misogino
1232020843670179843,@luix_dextructor @Ferwick_z @GretaThunberg NOOO PUTA GRETA,2020-02-24 19:13:53,"Andalucía, España",997,599,186077,todo me male sal,False,es,misogino
1223412156042866689,"Uy, no le vayan a poner El día después de mañana a Greta Thunberg porque deja de tragar y ahora si se nos muere la hija de su puta madre. https://t.co/hOQlUGkTwb",2020-02-01 01:06:02,Veracruz.,298,164,37767,Mi objetivo es la búsqueda de la ceguera etílica y las mujeres de vida fácil.,False,es,misogino
1213865749833494528,@CaracolRadio Y que Greta Tumberg estaba loca y que cual calentamiento global y vea..,2020-01-05 16:52:01,,16,44,12794,,False,es,misogino
1224419362175700992,@Robespierredea2 @carlesventilla @PorRobledo @pnique Pues opina que estamos deseando saber lo que piensa de Greta Majareta,2020-02-03 19:48:19,,1122,1413,12325,Hola mundo!,False,es,misogino
1224419362175700992,@Robespierredea2 @carlesventilla @PorRobledo @pnique Pues opina que estamos deseando saber lo que piensa de Greta Majareta,2020-02-03 19:48:19,,1122,1413,12325,Hola mundo!,False,es,misogino
1225106906999554048,"@tumbaburross @GretaThunberg Es un aberración darle el premio, es bueno que se preocupe por cambio climático, pero por gritar como loca y sin mérito alguno real por lo que quiere representar, acaso es científica, escritora, etc. No verdad, bueno no hagan pendejadas y que haga méritos reales  por lo menos...",2020-02-05 17:20:22,,5,24,957,Administración.,False,es,misogino
1225106906999554048,"@tumbaburross @GretaThunberg Es un aberración darle el premio, es bueno que se preocupe por cambio climático, pero por gritar como loca y sin mérito alguno real por lo que quiere representar, acaso es científica, escritora, etc. No verdad, bueno no hagan pendejadas y que haga méritos reales  por lo menos...",2020-02-05 17:20:22,,5,24,957,Administración.,False,es,misogino
1226689280325668864,Ya faltaba la puta greta,2020-02-10 02:08:09,in the mierda,1037,2651,109910,Crocodile enthusiast. Me gusta jugar pelis y ver juegos. Actor de doblaje en mis tiempos libres. Candao: @GodAndVoid,False,es,misogino
1235712194420998145,Greta Majareta sabe escribir en español https://t.co/VD2eAG8myI,2020-03-05 23:42:00, Donde juegue él Atléti  🇦🇹,11100,10509,96719,"Si no te gusta lo que escribo, siéntate y espera a que me importe. Mejor ser odiado por lo que eres que amado por lo que no.",False,es,misogino
1226711093868998658,"Que alguien me explique que hacía la mocosa Greta en los Oscars, insufrible la pendeja!",2020-02-10 03:34:50,República de Chile,1573,1485,49704,Del 44% pensante.Patriota hasta la médula. Hija del Rey.,False,es,misogino
1222124474599968768,"Porque me resultaría un coñazo llegar a Nueva York tardando 8 días en barco. Mi dinero y tiempo son limitados, que le vamos a hacer 🤷🏻‍♂️
https://t.co/DtxZUfwXyG

La opción del catamarán se la cedo a Greta Majareta. https://t.co/BbWgTWn5XA",2020-01-28 11:49:15,Allende los mares,4350,4866,52403,Seguiré siendo de campo hasta el día en que me muera.,False,es,misogino
1223582817398984706,Greta haz algo hija de tu puta madre,2020-02-01 12:24:11,tarraco grande y libre,583,846,123760,fascista porque soy fascinante // @fusbxjsjs // save edm,False,es,misogino
1223582817398984706,Greta haz algo hija de tu puta madre,2020-02-01 12:24:11,tarraco grande y libre,583,846,123760,fascista porque soy fascinante // @fusbxjsjs // save edm,False,es,misogino
1204537150391431169,"Su condición de Asperger, no la da licencia para odiar al resto del mundo que no tenga sus ideas, no todos tenemos los medios de los que ella dispone, y lo peor es que cada vez la dan más eco. 
Vaya a estudiar mocosa @GretaThunberg, antes de que te roben más la infancia! https://t.co/8H7Fvk6JgI",2019-12-10 23:03:30,Gotham,3558,239,4271,Entre el sarcasmo y la seriedad.,False,es,misogino
1222919011052113922,@GretaThunberg no es más que otra perra doble moral de mierda... ya me empute!,2020-01-30 16:26:27,"Tula de Allende, Hgo.",327,509,2751,"Melómano, gamer, Poketrainer, flojo y malviajado, de fútbol y frontón, busco música y no amor...",False,es,misogino
1205037694990061568,Ahora me mola dejar correr el agua mientras me lavo los dientes solo de la puta rabia que me da la Greta Thunberg.,2019-12-12 08:12:29,Konohagakure no Sato,281,931,71552,"A film by Quentin Tarantino | Dame arte, dame vida | Que todo fluya K🔥| 김태형 | 𝖇𝖊 𝖐𝖎𝖓𝖉 𝖜𝖎𝖙𝖍 𝖞𝖔𝖚𝖗𝖘𝖊𝖑𝖋 | otak y fangirl radical ⟬⟭⁷",False,es,misogino
1206742683605196800,"@PublimetroChile Ojalá una estúpida foto, y la mentira tras ella, sirva para desmitificar a la pendex odiosa d Greta Thunberg y su familia. Pero para la Izquierda todo vale, no me extraña más publicidad y dinero para ellos.",2019-12-17 01:07:30,,1161,99,92737,"Constitución de 1980 permitió mayor desarrollo humano d la historia del país. Dato, no relato!!",False,es,misogino
1205477176922931200,@monerohernandez Greta la loca 😀,2019-12-13 13:18:50,"Shanghai, China",864,2131,91179,Ahijado de Andrés Soler y del Chango Cabral por medios metafisicos :D,False,es,misogino
1205215745736691713,Hilo para la puta @GretaThunberg https://t.co/aECNAYEPjU,2019-12-12 20:00:00,Oviedo - Avilés - Istanbul,1082,2100,107912,"Sé más creativo, que fascista o antivacunas ya me lo han llamado! El recién llegao a Tw que entre a incordiar o a dar MG a quien me falte, block inmediato!",False,es,misogino
1205215745736691713,Hilo para la puta @GretaThunberg https://t.co/aECNAYEPjU,2019-12-12 20:00:00,Oviedo - Avilés - Istanbul,1082,2100,107912,"Sé más creativo, que fascista o antivacunas ya me lo han llamado! El recién llegao a Tw que entre a incordiar o a dar MG a quien me falte, block inmediato!",False,es,misogino
1205215745736691713,Hilo para la puta @GretaThunberg https://t.co/aECNAYEPjU,2019-12-12 20:00:00,Oviedo - Avilés - Istanbul,1082,2100,107912,"Sé más creativo, que fascista o antivacunas ya me lo han llamado! El recién llegao a Tw que entre a incordiar o a dar MG a quien me falte, block inmediato!",False,es,misogino
1207331465802977280,Puedo entender que Greta Thunberg haya conseguido que los gobiernos se percaten del cambio climático . Pero esta ni es científica ni es nada. Es una puta cria que no ha terminado la ESO y no debe encontrarse en el puesto con científicos de verdad. https://t.co/pOlfdxNIJm,2019-12-18 16:07:07,Ba Sing Se,66,74,26429,"|Space Asshole| 
|Pesadilla en la Cocina Fan Account|
|Shouko Nishimiya/Komi-San Fan Account|",False,es,misogino
1206287393080401922,@Anmavital @diego_gon Greta majareta la ecolojeta.,2019-12-15 18:58:20,,1259,967,100146,"Mismamente, yo",False,es,misogino
1206287393080401922,@Anmavital @diego_gon Greta majareta la ecolojeta.,2019-12-15 18:58:20,,1259,967,100146,"Mismamente, yo",False,es,misogino
1205813331929522176,@elenepelopolle Otra vez la puta niña intentando llamar la atención me riéndose con la greta tumberta,2019-12-14 11:34:35,,220,438,2292,Take care and create stuff. Biologia UMA,False,es,misogino
1212720923582894085,Caminé media cuadra solamente para tirar la caja de puchos en un tacho de basura aprendé hija de puta @GretaThunberg,2020-01-02 13:02:54,,555,989,323053,Bebelista de Bebelo.,False,es,misogino
1212720923582894085,Caminé media cuadra solamente para tirar la caja de puchos en un tacho de basura aprendé hija de puta @GretaThunberg,2020-01-02 13:02:54,,555,989,323053,Bebelista de Bebelo.,False,es,misogino
1205705055489409024,@MiltonJuancl @nox_ven @Asisomos El “lado negro de Greta” la chiquita histérica  manipulada ambiciosamente por el padre (casi como Luis Miguel ),2019-12-14 04:24:20,,3125,3172,37142,"Dr. rer. hort. Física de Suelos, 22%, 44% y más",False,es,misogino
1206384847599685633,@DB_Presse Vamos que la Greta Majareta ha ido de postureo en plan pobre y resulta que la muy jeta iba en 1ª clase.,2019-12-16 01:25:35,"República de Mordovia, Rusia",1392,328,853,"Amante del rock,musica celta y folk metal.Novela negra e historica. Ante todo Madridista y fan del genio de Setúbal #halaMadridYNadaMas",False,es,misogino
1210041024338432005,"@EsDeMamador_ La ""Greta Thunberg"" no es mamadora, solo es un pendeja. MUY PENDEJA!",2019-12-26 03:33:56,"Torreón, Coahuila de Zaragoza",411,442,54543,Lagunero y santista de corazón. Fan de Los Simpsons y de las gorditas y lonches.,False,es,misogino
1207174099988078594,@GretaThunberg @estefi_cam Pinche pendeja.,2019-12-18 05:41:48,"Barcelona, Spain",508,491,200,Who cares...,False,es,misogino
1207174099988078594,@GretaThunberg @estefi_cam Pinche pendeja.,2019-12-18 05:41:48,"Barcelona, Spain",508,491,200,Who cares...,False,es,misogino
1205496121927327745,"Y LO MEJOR GRETA ES QUE VAMOS A MANDAR POR TODO EL MUNDO EN AVIONES TU CARA DE LOCA EN LAS REVISTAS!!

-argh avion, malo, mucho, arrrgh

__________________________________

Vientos TIMES por poner en su lugar a esta manipulada niña, con un golpe maestro!

@Israel_DelMal",2019-12-13 14:34:07,México,166,211,9138,"Grandes cambios, otra vez... pero ahora para mejor!",False,es,misogino
1206360797175308292,"@LORENT_SALEH La perfecta idota es la nena boba Greta.
Que paseo le dio Trump. 
Segui llorando zurdita.",2019-12-15 23:50:01,Planeta Tierra,22044,19034,460067,"Un hombre despierto y eternamente libre.
🇦🇷",False,es,misogino
1207438310320345088,@VPITV Que idiota apoya a la neonazi de la Greta?,2019-12-18 23:11:40,Caracas — Venezuela,75,76,523,Contador Público Colegiado | Diseñador Gráfico | ~El límite lo impone nuestra mente~ #Telegram https://t.co/pyrYznum3k,False,es,misogino
1238452441512923136,¿Os acordáis de Greta Thunberg? ¿Dónde estará esa hija de puta?,2020-03-13 13:10:46,"Málaga, Andalucía",1309,946,2397,«I was a television version of a person with a broken heart»,False,es,misogino
1238452441512923136,¿Os acordáis de Greta Thunberg? ¿Dónde estará esa hija de puta?,2020-03-13 13:10:46,"Málaga, Andalucía",1309,946,2397,«I was a television version of a person with a broken heart»,False,es,misogino
1219985468022034432,"@Aprey19 Genio, este gobierno ha anunciado que nos va a subir los impuestos con la patraña de la ""emergencia climática"". Son señales para que hasta tú abras los ojos. Ponte a ver a Greta Thunberg estreñida en una charla, que te vas a informar de puta madre.",2020-01-22 14:09:36,En tu pantalla,4049,65,4823,Cishetero blanco patriarcal y más cosas bonitas.,False,es,misogino
1220158313511387142,"Es q no me canso de encontrarle la razón. Esto, a diferencia del onanismo cerebral del progreizquierdismo, es hablar con datos, con evidencia. Q la pendeja iluminada de Greta, diga q estamos ad portas de una extinción masiva y q haya imbéciles q le rinden culto, preocupa. https://t.co/1uPFy13T7T",2020-01-23 01:36:26,Chile,4952,5445,108025,"Enemigo del marxismo y su secta criminal/Detractor de la corrección política y progresismo demente/Carnívoro/Facho, no fascista, xq eso es de izquierda🤢/Galeno",False,es,misogino
1219781112270028800,"@larepublica_co Y la estúpida de la, Greta q ha hecho x el clima además d viajar en clase alta y en yate.",2020-01-22 00:37:34,,52,127,5164,,False,es,misogino
1233932395159662592,"Definitivamente esta tiene cara de loca, como Greta https://t.co/rZlmXUixo6",2020-03-01 01:49:43,en algún lugar ,429,578,11921,34 contando,False,es,misogino
1233932395159662592,"Definitivamente esta tiene cara de loca, como Greta https://t.co/rZlmXUixo6",2020-03-01 01:49:43,en algún lugar ,429,578,11921,34 contando,False,es,misogino
1233932395159662592,"Definitivamente esta tiene cara de loca, como Greta https://t.co/rZlmXUixo6",2020-03-01 01:49:43,en algún lugar ,429,578,11921,34 contando,False,es,misogino
1229192664433807360,"@albertoplaza Greta, otro tongo más de la izquierda y los ambientalistas....anda en primera clase y se hace la tonta. Además tiene una cara de diablo fatal",2020-02-16 23:55:43,"Santiago, Chile",6931,7605,126339,"Mamá sobretodo,amo el campo.Acompañada de @pipeparral, soy muy directa.Odio la mentira.PATRIOTA HASTA PARA NACER, CUMPLEAÑOS 8 DE SEPTIEMBRE 🇨🇱🇨🇱",False,es,misogino
1225229190649335808,Y despues hay que escuchar a la pelotuda de greta tanberga diciendo que le robaron la infancia https://t.co/qfqaDWopfR,2020-02-06 01:26:17,"Buenos Aires, Argentina",597,889,65641,https://t.co/6jsxWhUouR,False,es,misogino
1219235923424137218,tengo un asperger que ni la puta greta,2020-01-20 12:31:11,Madrid,235,224,51780,xfavor diosito líbrame de la paranoia,False,es,misogino
1219235923424137218,tengo un asperger que ni la puta greta,2020-01-20 12:31:11,Madrid,235,224,51780,xfavor diosito líbrame de la paranoia,False,es,misogino
1234949597702819840,@Patrikcs1 Esta payasa se ha querido marcar un Greta Thunberg pero le ha salido cutre.,2020-03-03 21:11:43,"Madrid, Spain",1548,5007,48722,"@KowalskiWalt en Gab, Parler y Gettr.

#SocialismoFree
#YoConAyuso
#Libertad",False,es,misogino
1230194150747693057,"@agroCISF @jimmyaha1911781 @DCoronell @VerdadAbierta @Daosorios Greta es una estúpida culicagada con licencia para hacer circo en naciónes unidas pero que jamás ha hecho nada con sus manos por lo que tanto cacarea, es la imagen de la corrupción que se roba los multimillorias donaciones a las org ambientales.",2020-02-19 18:15:16,Colombia,3684,4313,12178,humilde campesino honesto trabajador mis logros solo con el sudor de mi frente sin pasar por encima de los derechos de los demas. VERDADERA Paz. Uribista de 💙,False,es,misogino
1230194150747693057,"@agroCISF @jimmyaha1911781 @DCoronell @VerdadAbierta @Daosorios Greta es una estúpida culicagada con licencia para hacer circo en naciónes unidas pero que jamás ha hecho nada con sus manos por lo que tanto cacarea, es la imagen de la corrupción que se roba los multimillorias donaciones a las org ambientales.",2020-02-19 18:15:16,Colombia,3684,4313,12178,humilde campesino honesto trabajador mis logros solo con el sudor de mi frente sin pasar por encima de los derechos de los demas. VERDADERA Paz. Uribista de 💙,False,es,misogino
1230194150747693057,"@agroCISF @jimmyaha1911781 @DCoronell @VerdadAbierta @Daosorios Greta es una estúpida culicagada con licencia para hacer circo en naciónes unidas pero que jamás ha hecho nada con sus manos por lo que tanto cacarea, es la imagen de la corrupción que se roba los multimillorias donaciones a las org ambientales.",2020-02-19 18:15:16,Colombia,3684,4313,12178,humilde campesino honesto trabajador mis logros solo con el sudor de mi frente sin pasar por encima de los derechos de los demas. VERDADERA Paz. Uribista de 💙,False,es,misogino
1230194150747693057,"@agroCISF @jimmyaha1911781 @DCoronell @VerdadAbierta @Daosorios Greta es una estúpida culicagada con licencia para hacer circo en naciónes unidas pero que jamás ha hecho nada con sus manos por lo que tanto cacarea, es la imagen de la corrupción que se roba los multimillorias donaciones a las org ambientales.",2020-02-19 18:15:16,Colombia,3684,4313,12178,humilde campesino honesto trabajador mis logros solo con el sudor de mi frente sin pasar por encima de los derechos de los demas. VERDADERA Paz. Uribista de 💙,False,es,misogino
1230194150747693057,"@agroCISF @jimmyaha1911781 @DCoronell @VerdadAbierta @Daosorios Greta es una estúpida culicagada con licencia para hacer circo en naciónes unidas pero que jamás ha hecho nada con sus manos por lo que tanto cacarea, es la imagen de la corrupción que se roba los multimillorias donaciones a las org ambientales.",2020-02-19 18:15:16,Colombia,3684,4313,12178,humilde campesino honesto trabajador mis logros solo con el sudor de mi frente sin pasar por encima de los derechos de los demas. VERDADERA Paz. Uribista de 💙,False,es,misogino
1226689285593665537,Que chucha hace Greta ahí por la puta madre ya está metida en más actos que Aladino ...,2020-02-10 02:08:11,En zona regenerada... ,3130,258,30676,"El eterno culpable... Bommer del 85, construyendo un mundo donde te puedas quejar...",False,es,misogino
